OrderID,ProductID,Warehouse,OrderQuantity,LeadTimeDays,ShippingDelayDays,SupplierRating,OrderDate,Month,Year
14361,254,Lagos_WH,211,14,4,1.3,2023-06-04,6,2023
14362,152,Lagos_WH,224,4,2,2.9836589289818436,2024-05-28,5,2024
14363,286,Kano_WH,383,14,5,2.5,2023-09-23,9,2023
14364,217,Lagos_WH,23,6,2,3.8,2024-09-01,9,2024
14365,128,Abuja_WH,220,15,1,1.1,2023-12-12,12,2023
14366,221,Lagos_WH,231,24,6,2.8,2024-06-22,6,2024
14367,210,Abuja_WH,146,9,2,3.0,2024-05-15,5,2024
14368,171,Kano_WH,78,1,4,4.4,2023-10-20,10,2023
14369,113,Kano_WH,304,18,8,2.5,2023-10-12,10,2023
14370,167,Kano_WH,54,15,3,2.3,2023-07-24,7,2023
14371,142,Kano_WH,198,15,8,2.6,2023-05-16,5,2023
14372,212,Abuja_WH,59,26,5,2.8,2023-11-12,11,2023
14373,128,Lagos_WH,118,6,2,2.0,2023-05-08,5,2023
14374,156,Abuja_WH,233,15,0,2.9836589289818436,2023-12-15,12,2023
14375,217,Kano_WH,368,27,7,5.0,2024-03-24,3,2024
14376,132,Abuja_WH,177,7,9,4.1,2024-11-24,11,2024
14377,120,Kano_WH,165,14,3,4.9,2024-06-20,6,2024
14378,268,Lagos_WH,301,27,5,3.7,2023-08-17,8,2023
14379,212,Lagos_WH,275,10,1,4.5,2024-10-08,10,2024
14380,228,Kano_WH,326,21,3,2.9836589289818436,2023-12-19,12,2023
14381,254,Lagos_WH,205,12,7,2.4,2023-01-15,1,2023
14382,101,Lagos_WH,174,5,1,5.0,2023-07-02,7,2023
14383,163,Lagos_WH,260,22,5,1.7,2024-09-28,9,2024
14384,278,Lagos_WH,485,6,1,1.9,2023-05-16,5,2023
14385,225,Abuja_WH,238,4,7,3.7,2023-09-12,9,2023
14386,217,Lagos_WH,417,14,2,2.0,2023-10-31,10,2023
14387,281,Abuja_WH,427,10,8,2.7,2024-03-24,3,2024
14388,173,Kano_WH,228,7,5,4.7,2024-04-04,4,2024
14389,173,Abuja_WH,10,28,2,2.1,2024-08-29,8,2024
14390,257,Lagos_WH,30,9,1,3.0,2024-08-26,8,2024
14391,228,Abuja_WH,464,16,7,3.9,2024-11-22,11,2024
14392,256,Kano_WH,181,14,3,1.3,2024-04-05,4,2024
14393,240,Abuja_WH,433,2,7,1.3,2024-01-09,1,2024
14394,142,Abuja_WH,117,24,6,4.0,2024-02-10,2,2024
14395,140,Lagos_WH,344,10,1,4.7,2024-03-16,3,2024
14396,188,Abuja_WH,343,10,6,3.4,2024-09-30,9,2024
14397,285,Kano_WH,359,6,3,2.9836589289818436,2023-08-21,8,2023
14398,176,Lagos_WH,317,3,5,2.8,2024-09-08,9,2024
14399,241,Lagos_WH,266,2,7,3.9,2024-06-08,6,2024
14400,140,Abuja_WH,446,26,8,3.5,2024-11-06,11,2024
14401,294,Abuja_WH,76,10,3,1.8,2023-11-06,11,2023
14402,281,Abuja_WH,426,6,2,2.9836589289818436,2023-04-15,4,2023
14403,105,Lagos_WH,20,22,1,4.6,2023-10-30,10,2023
14404,145,Abuja_WH,352,21,3,1.9,2023-11-22,11,2023
14405,228,Lagos_WH,434,20,1,5.0,2023-11-24,11,2023
14406,128,Kano_WH,354,25,2,1.5,2023-03-29,3,2023
14407,222,Lagos_WH,333,2,0,1.5,2024-12-20,12,2024
14408,253,Lagos_WH,241,4,6,3.7,2024-12-23,12,2024
14409,285,Lagos_WH,314,1,5,2.1,2024-05-26,5,2024
14410,186,Kano_WH,197,12,0,4.9,2023-10-21,10,2023
14411,230,Lagos_WH,489,10,8,1.9,2024-09-20,9,2024
14412,159,Abuja_WH,439,28,5,3.5,2024-01-01,1,2024
14413,241,Abuja_WH,477,4,4,2.6,2024-11-18,11,2024
14414,197,Lagos_WH,25,12,0,1.4,2024-12-07,12,2024
14415,122,Abuja_WH,221,24,9,3.8,2023-10-05,10,2023
14416,289,Abuja_WH,299,10,4,4.2,2023-03-28,3,2023
14417,109,Kano_WH,33,19,1,4.3,2023-01-01,1,2023
14418,103,Abuja_WH,391,3,6,3.0,2023-08-02,8,2023
14419,138,Kano_WH,17,28,5,4.9,2023-07-10,7,2023
14420,212,Abuja_WH,128,22,3,4.2,2023-04-30,4,2023
14421,187,Lagos_WH,333,14,2,2.8,2024-09-13,9,2024
14422,133,Lagos_WH,423,15,4,1.4,2023-07-14,7,2023
14423,219,Kano_WH,318,2,2,2.0,2024-10-03,10,2024
14424,124,Kano_WH,62,16,8,4.1,2023-07-08,7,2023
14425,279,Kano_WH,458,4,5,4.5,2024-01-19,1,2024
14426,114,Kano_WH,164,27,9,3.6,2024-07-26,7,2024
14427,111,Lagos_WH,488,29,1,2.6,2024-10-11,10,2024
14428,228,Abuja_WH,278,5,6,2.4,2024-07-01,7,2024
14429,205,Lagos_WH,223,24,7,2.4,2024-07-22,7,2024
14430,219,Kano_WH,144,14,8,3.0,2024-05-02,5,2024
14431,236,Abuja_WH,473,4,3,3.9,2023-09-29,9,2023
14432,158,Lagos_WH,420,27,0,1.7,2023-05-21,5,2023
14433,241,Abuja_WH,429,14,7,1.1,2024-11-04,11,2024
14434,204,Lagos_WH,76,5,9,1.3,2023-10-05,10,2023
14435,130,Abuja_WH,373,13,0,3.7,2024-02-07,2,2024
14436,152,Kano_WH,321,20,4,4.4,2024-02-06,2,2024
14437,290,Abuja_WH,91,28,1,2.6,2024-05-26,5,2024
14438,237,Kano_WH,279,19,7,2.4,2023-02-17,2,2023
14439,205,Lagos_WH,394,6,4,1.1,2024-10-11,10,2024
14440,270,Lagos_WH,304,9,5,1.2,2024-06-22,6,2024
14441,245,Abuja_WH,28,22,6,2.9836589289818436,2024-05-07,5,2024
14442,166,Abuja_WH,332,23,3,1.4,2023-05-20,5,2023
14443,158,Kano_WH,351,29,4,4.3,2023-08-25,8,2023
14444,175,Abuja_WH,184,8,8,4.1,2024-04-04,4,2024
14445,198,Abuja_WH,188,1,5,4.3,2023-03-27,3,2023
14446,207,Abuja_WH,498,7,7,3.7,2024-01-28,1,2024
14447,122,Abuja_WH,202,24,3,1.1,2024-11-05,11,2024
14448,185,Abuja_WH,400,29,3,2.8,2024-05-07,5,2024
14449,145,Abuja_WH,486,29,7,1.6,2023-08-31,8,2023
14450,276,Abuja_WH,312,29,2,2.4,2023-10-07,10,2023
14451,250,Kano_WH,272,12,4,3.2,2023-07-14,7,2023
14452,239,Kano_WH,338,7,2,3.9,2023-08-28,8,2023
14453,128,Abuja_WH,382,17,0,1.9,2024-08-24,8,2024
14454,187,Lagos_WH,121,18,2,2.3,2024-05-08,5,2024
14455,158,Lagos_WH,233,16,5,1.8,2023-10-29,10,2023
14456,152,Abuja_WH,67,4,5,4.9,2023-10-09,10,2023
14457,167,Abuja_WH,373,5,6,4.7,2023-08-20,8,2023
14458,200,Abuja_WH,251,9,2,3.6,2024-03-05,3,2024
14459,290,Kano_WH,361,9,8,4.3,2024-04-27,4,2024
14460,128,Abuja_WH,449,27,9,3.9,2024-01-24,1,2024
14461,102,Kano_WH,89,12,8,4.4,2024-06-25,6,2024
14462,194,Lagos_WH,334,2,1,4.7,2024-12-29,12,2024
14463,188,Kano_WH,427,23,7,4.7,2024-07-26,7,2024
14464,210,Kano_WH,185,3,1,3.3,2024-03-02,3,2024
14465,264,Lagos_WH,361,8,1,4.9,2023-08-28,8,2023
14466,162,Kano_WH,175,9,5,2.6,2023-08-27,8,2023
14467,122,Kano_WH,433,11,7,1.8,2023-06-29,6,2023
14468,276,Abuja_WH,348,13,0,1.9,2024-12-29,12,2024
14469,185,Lagos_WH,106,20,7,2.8,2023-06-22,6,2023
14470,214,Kano_WH,422,18,7,2.0,2023-01-23,1,2023
14471,176,Abuja_WH,478,14,3,1.5,2023-05-13,5,2023
14472,230,Lagos_WH,129,26,5,2.6,2023-02-27,2,2023
14473,209,Lagos_WH,174,25,1,3.3,2024-08-31,8,2024
14474,249,Lagos_WH,252,11,0,4.9,2023-06-17,6,2023
14475,212,Lagos_WH,144,2,6,3.5,2023-01-12,1,2023
14476,135,Kano_WH,243,15,6,4.1,2023-12-16,12,2023
14477,237,Lagos_WH,89,2,2,3.7,2023-09-30,9,2023
14478,219,Lagos_WH,470,29,2,2.5,2023-09-28,9,2023
14479,108,Lagos_WH,48,13,9,1.8,2023-06-20,6,2023
14480,155,Kano_WH,261,25,0,2.1,2023-03-08,3,2023
14481,282,Abuja_WH,366,22,0,4.5,2024-05-26,5,2024
14482,246,Kano_WH,155,11,1,1.6,2024-10-01,10,2024
14483,171,Kano_WH,403,21,9,1.4,2024-04-03,4,2024
14484,132,Kano_WH,193,27,2,4.4,2023-05-22,5,2023
14485,247,Lagos_WH,288,15,3,3.2,2024-03-18,3,2024
14486,134,Abuja_WH,96,6,7,3.7,2023-12-03,12,2023
14487,222,Lagos_WH,449,15,4,4.3,2024-08-30,8,2024
14488,130,Abuja_WH,497,25,1,2.4,2023-02-04,2,2023
14489,277,Abuja_WH,237,28,6,4.0,2023-01-30,1,2023
14490,218,Kano_WH,426,16,7,3.5,2023-10-04,10,2023
14491,145,Kano_WH,438,1,2,1.1,2023-08-06,8,2023
14492,177,Kano_WH,115,23,5,3.9,2023-10-21,10,2023
14493,109,Abuja_WH,85,8,9,2.4,2024-01-08,1,2024
14494,166,Abuja_WH,221,20,7,2.9836589289818436,2024-07-21,7,2024
14495,218,Kano_WH,388,29,9,4.8,2023-03-11,3,2023
14496,261,Kano_WH,427,8,5,4.1,2023-11-20,11,2023
14497,150,Kano_WH,399,10,9,1.1,2024-04-10,4,2024
14498,138,Abuja_WH,129,1,5,4.0,2024-08-29,8,2024
14499,295,Abuja_WH,403,11,7,4.4,2024-06-19,6,2024
14500,239,Kano_WH,211,8,0,2.4,2024-12-13,12,2024
14501,253,Abuja_WH,332,15,1,2.3,2024-06-22,6,2024
14502,298,Abuja_WH,175,19,2,2.7,2024-04-18,4,2024
14503,166,Lagos_WH,101,14,6,2.9836589289818436,2023-11-29,11,2023
14504,189,Kano_WH,344,4,0,2.5,2023-11-16,11,2023
14505,220,Lagos_WH,437,8,3,3.0,2023-11-09,11,2023
14506,229,Kano_WH,264,24,2,4.9,2023-08-29,8,2023
14507,111,Abuja_WH,274,27,7,1.1,2023-05-27,5,2023
14508,158,Abuja_WH,205,29,6,4.9,2023-05-07,5,2023
14509,224,Abuja_WH,111,12,0,4.4,2024-11-15,11,2024
14510,131,Kano_WH,379,18,8,4.2,2024-04-24,4,2024
14511,150,Abuja_WH,260,9,3,2.8,2024-02-03,2,2024
14512,223,Abuja_WH,423,4,6,1.3,2023-07-05,7,2023
14513,201,Abuja_WH,495,6,5,3.5,2024-06-22,6,2024
14514,110,Lagos_WH,327,14,2,4.6,2023-03-22,3,2023
14515,131,Abuja_WH,42,13,5,2.7,2023-04-01,4,2023
14516,291,Lagos_WH,149,8,6,1.3,2024-04-19,4,2024
14517,272,Abuja_WH,128,20,4,1.0,2023-05-16,5,2023
14518,153,Abuja_WH,492,24,9,1.5,2024-07-13,7,2024
14519,105,Abuja_WH,201,29,3,3.4,2024-06-21,6,2024
14520,125,Kano_WH,85,7,5,5.0,2023-08-18,8,2023
14521,107,Abuja_WH,172,14,9,3.8,2023-03-19,3,2023
14522,235,Abuja_WH,499,8,7,1.6,2023-09-22,9,2023
14523,137,Lagos_WH,111,12,6,4.5,2024-04-04,4,2024
14524,235,Abuja_WH,71,20,2,3.6,2023-12-20,12,2023
14525,116,Kano_WH,382,2,1,2.2,2023-12-31,12,2023
14526,202,Abuja_WH,154,4,9,3.0,2024-04-14,4,2024
14527,182,Kano_WH,490,21,4,2.6,2023-05-20,5,2023
14528,224,Lagos_WH,299,4,8,2.9836589289818436,2024-06-28,6,2024
14529,230,Lagos_WH,92,11,9,4.8,2024-01-13,1,2024
14530,268,Kano_WH,454,24,4,1.5,2024-01-03,1,2024
14531,212,Kano_WH,93,10,9,1.6,2023-04-16,4,2023
14532,152,Kano_WH,483,5,0,1.3,2024-05-06,5,2024
14533,209,Kano_WH,71,9,8,2.5,2023-08-20,8,2023
14534,220,Kano_WH,111,7,1,4.9,2024-01-23,1,2024
14535,196,Kano_WH,243,23,1,4.9,2024-05-31,5,2024
14536,195,Abuja_WH,104,12,5,3.4,2023-01-16,1,2023
14537,297,Kano_WH,275,5,2,2.9,2023-08-26,8,2023
14538,161,Abuja_WH,443,3,4,2.2,2023-10-28,10,2023
14539,152,Lagos_WH,128,8,4,1.0,2024-06-14,6,2024
14540,286,Kano_WH,337,20,2,2.1,2024-05-06,5,2024
14541,192,Lagos_WH,317,3,7,1.6,2024-06-08,6,2024
14542,200,Abuja_WH,400,4,2,1.0,2023-05-11,5,2023
14543,225,Kano_WH,435,12,5,4.6,2023-09-28,9,2023
14544,182,Abuja_WH,322,1,9,1.3,2023-08-07,8,2023
14545,194,Kano_WH,170,8,4,3.8,2024-06-28,6,2024
14546,182,Kano_WH,447,9,6,2.9836589289818436,2024-05-25,5,2024
14547,250,Kano_WH,248,3,5,1.5,2023-11-10,11,2023
14548,274,Kano_WH,243,26,8,2.0,2023-09-20,9,2023
14549,262,Abuja_WH,479,6,1,1.9,2023-02-13,2,2023
14550,113,Abuja_WH,236,20,9,1.3,2024-07-02,7,2024
14551,164,Lagos_WH,448,9,5,4.6,2024-01-11,1,2024
14552,212,Kano_WH,274,2,9,4.4,2023-01-15,1,2023
14553,148,Lagos_WH,182,3,9,2.5,2024-05-29,5,2024
14554,263,Lagos_WH,303,14,4,4.1,2024-12-06,12,2024
14555,228,Lagos_WH,156,13,8,3.0,2024-05-22,5,2024
14556,183,Abuja_WH,489,14,1,3.7,2023-04-17,4,2023
14557,121,Lagos_WH,363,14,7,3.8,2024-09-05,9,2024
14558,262,Kano_WH,309,17,6,4.1,2023-12-20,12,2023
14559,102,Kano_WH,327,15,0,4.6,2023-03-01,3,2023
14560,239,Kano_WH,244,12,2,4.2,2023-12-21,12,2023
14561,264,Lagos_WH,406,7,3,3.8,2024-01-03,1,2024
14562,157,Lagos_WH,223,9,7,3.5,2024-08-18,8,2024
14563,176,Lagos_WH,300,12,1,1.8,2024-08-29,8,2024
14564,111,Kano_WH,58,17,7,2.9836589289818436,2024-12-21,12,2024
14565,101,Abuja_WH,306,27,1,1.3,2023-07-21,7,2023
14566,225,Lagos_WH,64,19,2,2.0,2024-04-15,4,2024
14567,183,Abuja_WH,216,7,7,3.2,2023-01-30,1,2023
14568,292,Lagos_WH,408,16,8,4.8,2024-11-14,11,2024
14569,285,Abuja_WH,365,3,4,1.5,2024-09-29,9,2024
14570,159,Kano_WH,105,19,3,2.8,2023-04-13,4,2023
14571,140,Kano_WH,151,19,2,4.0,2023-05-21,5,2023
14572,262,Lagos_WH,487,20,2,4.2,2023-11-08,11,2023
14573,201,Lagos_WH,452,20,8,1.8,2023-10-07,10,2023
14574,110,Kano_WH,183,8,3,1.7,2023-09-16,9,2023
14575,279,Abuja_WH,87,5,1,3.4,2024-12-04,12,2024
14576,279,Abuja_WH,37,14,3,4.7,2024-06-24,6,2024
14577,206,Kano_WH,196,19,2,4.2,2023-03-29,3,2023
14578,161,Lagos_WH,108,26,4,2.5,2024-07-19,7,2024
14579,290,Lagos_WH,431,28,3,3.6,2023-08-29,8,2023
14580,114,Lagos_WH,49,28,1,2.0,2024-10-21,10,2024
14581,169,Kano_WH,188,21,9,2.9,2024-08-13,8,2024
14582,139,Lagos_WH,491,12,0,3.1,2024-12-13,12,2024
14583,108,Lagos_WH,78,9,0,3.6,2024-09-06,9,2024
14584,213,Abuja_WH,481,6,0,2.6,2023-11-19,11,2023
14585,297,Kano_WH,146,4,2,1.1,2023-05-07,5,2023
14586,244,Lagos_WH,404,1,1,4.7,2023-03-30,3,2023
14587,250,Kano_WH,377,24,3,4.8,2023-03-05,3,2023
14588,157,Abuja_WH,285,5,2,3.7,2023-07-14,7,2023
14589,179,Kano_WH,299,9,6,2.1,2023-09-28,9,2023
14590,150,Kano_WH,240,7,7,3.4,2023-07-22,7,2023
14591,156,Abuja_WH,78,18,4,2.1,2024-08-22,8,2024
14592,185,Kano_WH,130,28,5,3.8,2024-12-10,12,2024
14593,243,Lagos_WH,170,2,6,2.4,2024-02-15,2,2024
14594,272,Kano_WH,165,8,8,3.2,2023-03-18,3,2023
14595,288,Lagos_WH,190,27,0,1.2,2023-03-28,3,2023
14596,111,Abuja_WH,173,5,1,5.0,2024-07-31,7,2024
14597,105,Lagos_WH,306,5,0,3.6,2023-11-29,11,2023
14598,231,Lagos_WH,167,28,8,4.8,2024-09-29,9,2024
14599,201,Abuja_WH,248,22,1,4.0,2024-01-20,1,2024
14600,221,Lagos_WH,36,7,1,3.2,2023-11-18,11,2023
14601,262,Lagos_WH,187,12,4,3.9,2023-03-07,3,2023
14602,146,Kano_WH,499,13,8,2.9,2024-03-25,3,2024
14603,184,Lagos_WH,261,4,2,4.8,2023-09-01,9,2023
14604,216,Abuja_WH,148,9,9,4.1,2024-05-30,5,2024
14605,118,Kano_WH,410,8,7,1.5,2023-11-29,11,2023
14606,126,Kano_WH,131,14,9,4.8,2024-03-04,3,2024
14607,238,Lagos_WH,187,6,0,3.3,2023-09-14,9,2023
14608,169,Kano_WH,117,1,9,2.8,2023-07-04,7,2023
14609,286,Abuja_WH,41,6,1,4.2,2024-08-01,8,2024
14610,140,Abuja_WH,32,16,7,1.9,2023-03-08,3,2023
14611,270,Lagos_WH,182,17,0,4.8,2024-08-31,8,2024
14612,127,Lagos_WH,27,5,8,1.7,2023-01-14,1,2023
14613,162,Abuja_WH,415,13,3,2.2,2023-01-10,1,2023
14614,166,Abuja_WH,37,22,2,4.6,2024-10-09,10,2024
14615,272,Abuja_WH,314,18,2,3.4,2023-01-01,1,2023
14616,123,Kano_WH,307,19,0,4.4,2023-02-14,2,2023
14617,200,Lagos_WH,280,28,7,1.8,2023-12-14,12,2023
14618,291,Lagos_WH,285,23,3,4.2,2024-03-02,3,2024
14619,178,Abuja_WH,425,21,0,1.7,2024-06-06,6,2024
14620,138,Abuja_WH,480,26,4,4.0,2024-02-29,2,2024
14621,221,Lagos_WH,65,11,9,1.6,2024-07-30,7,2024
14622,144,Kano_WH,465,25,7,2.4,2024-02-28,2,2024
14623,160,Lagos_WH,318,12,7,2.9,2024-11-22,11,2024
14624,270,Lagos_WH,436,8,9,4.7,2023-03-08,3,2023
14625,294,Lagos_WH,347,13,2,3.9,2023-08-03,8,2023
14626,191,Abuja_WH,109,26,3,2.9836589289818436,2024-01-05,1,2024
14627,269,Lagos_WH,380,15,9,2.8,2023-10-28,10,2023
14628,140,Lagos_WH,262,25,3,2.4,2023-05-17,5,2023
14629,146,Lagos_WH,96,11,2,4.8,2023-08-17,8,2023
14630,270,Lagos_WH,287,6,5,1.7,2024-05-24,5,2024
14631,221,Kano_WH,107,18,2,4.7,2023-07-27,7,2023
14632,250,Kano_WH,413,16,5,4.3,2024-07-10,7,2024
14633,131,Abuja_WH,492,27,4,1.5,2024-08-17,8,2024
14634,173,Lagos_WH,473,6,1,2.1,2023-01-19,1,2023
14635,221,Abuja_WH,138,5,7,3.8,2024-05-05,5,2024
14636,201,Lagos_WH,117,14,6,3.8,2023-05-11,5,2023
14637,284,Abuja_WH,444,10,6,1.9,2023-05-21,5,2023
14638,265,Lagos_WH,66,4,5,3.5,2024-06-21,6,2024
14639,176,Kano_WH,51,9,8,3.7,2024-12-04,12,2024
14640,114,Kano_WH,317,2,3,1.3,2023-05-31,5,2023
14641,255,Lagos_WH,86,15,4,2.5,2024-01-16,1,2024
14642,112,Abuja_WH,488,29,8,4.6,2023-04-15,4,2023
14643,134,Lagos_WH,291,13,2,4.6,2024-12-23,12,2024
14644,229,Lagos_WH,225,27,2,3.6,2023-07-17,7,2023
14645,160,Lagos_WH,485,19,7,3.6,2023-08-15,8,2023
14646,164,Kano_WH,456,4,9,4.4,2024-09-28,9,2024
14647,268,Abuja_WH,490,13,5,2.4,2024-06-01,6,2024
14648,195,Kano_WH,198,7,1,1.2,2023-01-17,1,2023
14649,185,Lagos_WH,97,29,2,4.4,2024-07-30,7,2024
14650,103,Abuja_WH,123,13,7,2.2,2023-06-21,6,2023
14651,280,Abuja_WH,455,1,4,3.7,2023-11-13,11,2023
14652,209,Kano_WH,332,9,1,3.0,2023-04-05,4,2023
14653,113,Lagos_WH,454,21,2,1.6,2023-08-24,8,2023
14654,244,Lagos_WH,55,16,1,2.7,2023-01-16,1,2023
14655,241,Abuja_WH,442,17,4,2.1,2024-12-08,12,2024
14656,140,Kano_WH,392,29,4,1.0,2024-10-08,10,2024
14657,161,Kano_WH,161,24,8,3.1,2024-03-19,3,2024
14658,151,Lagos_WH,55,19,5,3.3,2024-06-18,6,2024
14659,126,Kano_WH,136,27,1,2.2,2023-03-09,3,2023
14660,184,Abuja_WH,322,16,0,2.2,2023-05-28,5,2023
14661,139,Lagos_WH,81,15,6,2.8,2024-04-05,4,2024
14662,134,Abuja_WH,407,1,6,3.5,2023-06-13,6,2023
14663,194,Kano_WH,395,27,9,4.9,2023-12-20,12,2023
14664,286,Lagos_WH,143,14,5,2.9,2024-09-25,9,2024
14665,276,Abuja_WH,85,11,1,4.7,2023-03-09,3,2023
14666,290,Lagos_WH,70,23,7,4.9,2023-10-09,10,2023
14667,110,Lagos_WH,173,15,3,3.4,2023-02-04,2,2023
14668,179,Abuja_WH,355,28,6,3.2,2024-07-18,7,2024
14669,233,Lagos_WH,486,20,7,2.9836589289818436,2024-02-08,2,2024
14670,197,Lagos_WH,461,21,6,1.9,2023-09-23,9,2023
14671,224,Lagos_WH,39,26,2,2.9836589289818436,2023-03-11,3,2023
14672,140,Abuja_WH,389,18,7,2.9836589289818436,2024-04-22,4,2024
14673,259,Abuja_WH,57,4,3,3.7,2023-12-06,12,2023
14674,120,Lagos_WH,253,21,7,3.3,2023-10-29,10,2023
14675,192,Abuja_WH,281,4,4,3.7,2024-05-13,5,2024
14676,174,Lagos_WH,329,19,8,2.9836589289818436,2024-05-30,5,2024
14677,156,Kano_WH,129,29,2,1.9,2024-07-04,7,2024
14678,232,Kano_WH,273,5,1,4.1,2024-10-18,10,2024
14679,255,Kano_WH,361,2,3,2.9,2023-04-22,4,2023
14680,213,Abuja_WH,428,10,1,3.8,2024-06-24,6,2024
14681,176,Lagos_WH,497,26,1,2.4,2023-09-17,9,2023
14682,206,Abuja_WH,33,17,0,3.3,2024-01-09,1,2024
14683,169,Kano_WH,40,11,7,3.9,2024-01-10,1,2024
14684,254,Kano_WH,118,23,0,3.4,2023-07-20,7,2023
14685,193,Lagos_WH,112,11,7,3.5,2023-07-22,7,2023
14686,280,Lagos_WH,171,11,8,1.7,2023-11-17,11,2023
14687,147,Lagos_WH,398,19,5,3.0,2024-04-23,4,2024
14688,157,Abuja_WH,407,22,6,2.9836589289818436,2024-10-18,10,2024
14689,236,Abuja_WH,302,11,5,2.5,2024-05-12,5,2024
14690,154,Lagos_WH,365,8,0,4.2,2024-12-04,12,2024
14691,144,Abuja_WH,90,3,0,1.2,2023-04-10,4,2023
14692,255,Abuja_WH,413,9,0,2.0,2023-10-30,10,2023
14693,255,Kano_WH,330,21,2,4.2,2023-01-18,1,2023
14694,273,Kano_WH,153,8,6,4.4,2023-06-03,6,2023
14695,252,Lagos_WH,372,26,7,1.9,2023-10-16,10,2023
14696,125,Lagos_WH,96,18,0,1.7,2024-08-24,8,2024
14697,161,Lagos_WH,148,18,5,4.2,2023-12-10,12,2023
14698,295,Kano_WH,122,22,7,3.9,2023-06-23,6,2023
14699,294,Abuja_WH,77,11,4,2.9836589289818436,2024-06-20,6,2024
14700,261,Abuja_WH,377,2,1,2.8,2024-02-03,2,2024
14701,248,Kano_WH,437,22,3,4.5,2023-06-11,6,2023
14702,261,Lagos_WH,224,9,3,2.1,2024-03-10,3,2024
14703,143,Lagos_WH,360,19,3,3.6,2023-04-15,4,2023
14704,175,Lagos_WH,454,15,7,4.7,2023-11-24,11,2023
14705,120,Lagos_WH,296,8,5,1.7,2024-10-05,10,2024
14706,245,Abuja_WH,334,19,8,1.8,2023-03-17,3,2023
14707,135,Lagos_WH,228,9,9,1.5,2024-12-25,12,2024
14708,169,Kano_WH,230,5,0,2.1,2024-06-15,6,2024
14709,280,Lagos_WH,214,8,0,2.9836589289818436,2023-10-31,10,2023
14710,247,Abuja_WH,492,1,1,2.3,2023-06-30,6,2023
14711,214,Lagos_WH,70,17,4,3.2,2023-11-15,11,2023
14712,226,Lagos_WH,402,15,5,2.9,2024-02-05,2,2024
14713,193,Abuja_WH,315,15,2,3.1,2023-08-11,8,2023
14714,102,Kano_WH,155,9,0,4.8,2023-07-26,7,2023
14715,107,Abuja_WH,24,7,6,1.8,2024-02-20,2,2024
14716,147,Abuja_WH,289,21,0,3.7,2023-04-22,4,2023
14717,250,Lagos_WH,360,14,6,2.9,2023-12-07,12,2023
14718,217,Abuja_WH,254,26,8,3.7,2024-02-01,2,2024
14719,100,Lagos_WH,184,1,0,3.4,2024-08-31,8,2024
14720,101,Abuja_WH,208,19,7,4.0,2024-02-15,2,2024
14721,173,Abuja_WH,210,26,9,3.1,2024-02-14,2,2024
14722,136,Lagos_WH,132,26,8,3.8,2023-11-05,11,2023
14723,193,Abuja_WH,473,28,7,3.9,2024-11-04,11,2024
14724,150,Abuja_WH,299,9,0,1.7,2024-12-22,12,2024
14725,271,Lagos_WH,489,26,3,4.7,2023-03-15,3,2023
14726,251,Abuja_WH,288,19,9,3.9,2023-08-30,8,2023
14727,259,Abuja_WH,157,13,3,1.4,2023-04-30,4,2023
14728,283,Lagos_WH,54,5,0,4.4,2023-02-26,2,2023
14729,149,Abuja_WH,128,14,6,1.8,2023-01-12,1,2023
14730,291,Kano_WH,301,18,6,3.3,2024-09-23,9,2024
14731,257,Abuja_WH,55,21,9,2.3,2024-01-09,1,2024
14732,265,Abuja_WH,402,23,8,3.3,2024-03-24,3,2024
14733,218,Abuja_WH,279,28,7,4.6,2024-06-04,6,2024
14734,225,Lagos_WH,436,5,2,4.6,2024-04-21,4,2024
14735,177,Lagos_WH,221,5,1,4.1,2024-11-15,11,2024
14736,282,Kano_WH,342,29,9,4.3,2024-09-23,9,2024
14737,230,Lagos_WH,454,27,2,3.0,2023-08-08,8,2023
14738,252,Kano_WH,346,20,7,4.5,2024-04-10,4,2024
14739,144,Abuja_WH,415,4,5,2.9836589289818436,2023-02-17,2,2023
14740,289,Abuja_WH,142,5,2,1.8,2024-06-14,6,2024
14741,234,Abuja_WH,109,2,1,4.6,2023-12-08,12,2023
14742,180,Abuja_WH,324,14,0,2.8,2023-07-29,7,2023
14743,254,Kano_WH,297,15,7,3.4,2023-07-01,7,2023
14744,122,Kano_WH,486,6,2,3.5,2024-08-10,8,2024
14745,259,Abuja_WH,374,27,2,1.3,2024-02-24,2,2024
14746,101,Abuja_WH,213,2,4,2.4,2024-01-13,1,2024
14747,261,Lagos_WH,44,9,4,2.4,2024-06-04,6,2024
14748,279,Abuja_WH,269,11,8,3.9,2024-01-28,1,2024
14749,288,Kano_WH,218,22,4,3.7,2023-02-15,2,2023
14750,210,Kano_WH,478,5,6,5.0,2023-08-31,8,2023
14751,225,Lagos_WH,347,11,6,3.9,2023-08-21,8,2023
14752,133,Abuja_WH,312,3,6,1.9,2024-06-26,6,2024
14753,106,Lagos_WH,112,26,4,2.4,2024-01-10,1,2024
14754,109,Kano_WH,82,14,2,1.7,2023-07-02,7,2023
14755,229,Lagos_WH,87,9,6,4.4,2024-09-13,9,2024
14756,257,Lagos_WH,191,24,7,4.4,2023-07-05,7,2023
14757,180,Kano_WH,243,19,3,4.7,2024-07-05,7,2024
14758,256,Abuja_WH,453,17,5,3.6,2024-10-11,10,2024
